participant_id,block,block_idx,trial,vblack_prop,stimulus,auto_on,aid_accuracy_setting,aid_label,aid_correct,response,rt_s,correct,feedback
2,AUTOMATION2,3,404,0.4663587900971051,WHITE,1,0.65,WHITE,TRUE,BLACK,0.7875815000006696,FALSE,INCORRECT
2,AUTOMATION2,3,405,0.4686208862123568,WHITE,1,0.65,WHITE,TRUE,WHITE,0.95455629999924,TRUE,CORRECT
2,AUTOMATION2,3,406,0.5180063291633543,BLACK,1,0.65,BLACK,TRUE,BLACK,0.8266254999998637,TRUE,CORRECT
2,AUTOMATION2,3,407,0.5301072719191804,BLACK,1,0.65,BLACK,TRUE,BLACK,0.6678202999992209,TRUE,CORRECT
2,AUTOMATION2,3,408,0.518463565985496,BLACK,1,0.65,BLACK,TRUE,BLACK,0.5609021000000212,TRUE,CORRECT
2,AUTOMATION2,3,409,0.4553036575007703,WHITE,1,0.65,WHITE,TRUE,WHITE,0.6177099000015005,TRUE,CORRECT
2,AUTOMATION2,3,410,0.5472309360147319,BLACK,1,0.65,BLACK,TRUE,BLACK,0.5138712999996642,TRUE,CORRECT
2,AUTOMATION2,3,411,0.5574957606769603,BLACK,1,0.65,BLACK,TRUE,BLACK,0.8431158999992476,TRUE,CORRECT
2,AUTOMATION2,3,412,0.5410175074951349,BLACK,1,0.65,BLACK,TRUE,BLACK,0.6330873999995674,TRUE,CORRECT
2,AUTOMATION2,3,413,0.458319878599295,WHITE,1,0.65,WHITE,TRUE,WHITE,1.0223005000007106,TRUE,CORRECT
2,AUTOMATION2,3,414,0.5597891641589036,BLACK,1,0.65,BLACK,TRUE,BLACK,1.1502246000000014,TRUE,CORRECT
2,AUTOMATION2,3,415,0.545752234567706,BLACK,1,0.65,WHITE,FALSE,WHITE,0.7437932999982877,FALSE,INCORRECT
2,AUTOMATION2,3,416,0.5370365206481784,BLACK,1,0.65,BLACK,TRUE,BLACK,0.8967546999992919,TRUE,CORRECT
2,AUTOMATION2,3,417,0.4560955860054412,WHITE,1,0.65,BLACK,FALSE,BLACK,0.6621583999985887,FALSE,INCORRECT
2,AUTOMATION2,3,418,0.5323171536600939,BLACK,1,0.65,BLACK,TRUE,WHITE,3.1557453999994323,FALSE,INCORRECT
2,AUTOMATION2,3,419,0.4735458455163287,WHITE,1,0.65,WHITE,TRUE,WHITE,0.6291810000002442,TRUE,CORRECT
2,AUTOMATION2,3,420,0.5449265723233347,BLACK,1,0.65,WHITE,FALSE,BLACK,1.221414999999979,TRUE,CORRECT
2,AUTOMATION2,3,421,0.4432010399752489,WHITE,1,0.65,WHITE,TRUE,WHITE,1.5172838999988016,TRUE,CORRECT
2,AUTOMATION2,3,422,0.5849449920433414,BLACK,1,0.65,WHITE,FALSE,BLACK,1.1640136999994866,TRUE,CORRECT
2,AUTOMATION2,3,423,0.5333740407815452,BLACK,1,0.65,WHITE,FALSE,WHITE,1.1374252000005072,FALSE,INCORRECT
2,AUTOMATION2,3,424,0.5546919965099458,BLACK,1,0.65,BLACK,TRUE,BLACK,0.4855561000003945,TRUE,CORRECT
2,AUTOMATION2,3,425,0.47858429911572786,WHITE,1,0.65,BLACK,FALSE,WHITE,1.038550200000827,TRUE,CORRECT
2,AUTOMATION2,3,426,0.4690043978441358,WHITE,1,0.65,BLACK,FALSE,WHITE,0.4877219000009063,TRUE,CORRECT
2,AUTOMATION2,3,427,0.5067690614784544,BLACK,1,0.65,BLACK,TRUE,BLACK,0.7964005000012548,TRUE,CORRECT
2,AUTOMATION2,3,428,0.5317520249334154,BLACK,1,0.65,BLACK,TRUE,BLACK,0.5745341999991069,TRUE,CORRECT
2,AUTOMATION2,3,429,0.44860210849152304,WHITE,1,0.65,BLACK,FALSE,WHITE,0.6346700000012788,TRUE,CORRECT
2,AUTOMATION2,3,430,0.4587437288374853,WHITE,1,0.65,WHITE,TRUE,WHITE,1.0337657000000036,TRUE,CORRECT
2,AUTOMATION2,3,431,0.566869696859043,BLACK,1,0.65,WHITE,FALSE,BLACK,1.350216900000305,TRUE,CORRECT
2,AUTOMATION2,3,432,0.5518183629902009,BLACK,1,0.65,WHITE,FALSE,BLACK,0.6501688000007562,TRUE,CORRECT
2,AUTOMATION2,3,433,0.4480416693152792,WHITE,1,0.65,BLACK,FALSE,WHITE,2.161602700000003,TRUE,CORRECT
2,AUTOMATION2,3,434,0.5512224081925132,BLACK,1,0.65,WHITE,FALSE,BLACK,0.5140066000003571,TRUE,CORRECT
2,AUTOMATION2,3,435,0.4803993700882367,WHITE,1,0.65,WHITE,TRUE,WHITE,0.5781569999999192,TRUE,CORRECT
2,AUTOMATION2,3,436,0.430256512755237,WHITE,1,0.65,WHITE,TRUE,WHITE,0.5243405000001076,TRUE,CORRECT
2,AUTOMATION2,3,437,0.5602661407008485,BLACK,1,0.65,BLACK,TRUE,BLACK,0.5316218000007211,TRUE,CORRECT
2,AUTOMATION2,3,438,0.473839179204216,WHITE,1,0.65,WHITE,TRUE,BLACK,0.6129567000007228,FALSE,INCORRECT
2,AUTOMATION2,3,439,0.5412391160202076,BLACK,1,0.65,BLACK,TRUE,WHITE,0.3842680999987351,FALSE,INCORRECT
2,AUTOMATION2,3,440,0.5371831655421013,BLACK,1,0.65,BLACK,TRUE,BLACK,0.6424361000008503,TRUE,CORRECT
2,AUTOMATION2,3,441,0.48101461270542856,WHITE,1,0.65,BLACK,FALSE,WHITE,0.638763499999186,TRUE,CORRECT
2,AUTOMATION2,3,442,0.46423269575331194,WHITE,1,0.65,BLACK,FALSE,BLACK,0.9737782000011066,FALSE,INCORRECT
2,AUTOMATION2,3,443,0.438786215550202,WHITE,1,0.65,WHITE,TRUE,WHITE,0.5308433000009245,TRUE,CORRECT
2,AUTOMATION2,3,444,0.5425586315214529,BLACK,1,0.65,BLACK,TRUE,BLACK,0.5910468999991281,TRUE,CORRECT
2,AUTOMATION2,3,445,0.4606515572686467,WHITE,1,0.65,WHITE,TRUE,WHITE,0.72411590000047,TRUE,CORRECT
2,AUTOMATION2,3,446,0.46683665184630063,WHITE,1,0.65,WHITE,TRUE,WHITE,0.7933464999987336,TRUE,CORRECT
2,AUTOMATION2,3,447,0.4465678405707467,WHITE,1,0.65,BLACK,FALSE,WHITE,1.0312181999997847,TRUE,CORRECT
2,AUTOMATION2,3,448,0.4558224819915207,WHITE,1,0.65,BLACK,FALSE,WHITE,0.41033100000095146,TRUE,CORRECT
2,AUTOMATION2,3,449,0.5380999884377469,BLACK,1,0.65,BLACK,TRUE,BLACK,1.2083069999989675,TRUE,CORRECT
2,AUTOMATION2,3,450,0.5300831649571027,BLACK,1,0.65,BLACK,TRUE,BLACK,0.5755761000000348,TRUE,CORRECT
2,AUTOMATION2,3,451,0.4648770238469724,WHITE,1,0.65,WHITE,TRUE,WHITE,0.6680411000015738,TRUE,CORRECT
2,AUTOMATION2,3,452,0.534856478185236,BLACK,1,0.65,WHITE,FALSE,BLACK,0.44441960000040126,TRUE,CORRECT
2,AUTOMATION2,3,453,0.4553427567535785,WHITE,1,0.65,WHITE,TRUE,WHITE,0.6346828999994614,TRUE,CORRECT
2,AUTOMATION2,3,454,0.5284114579133381,BLACK,1,0.65,WHITE,FALSE,BLACK,0.8788517999983014,TRUE,CORRECT
2,AUTOMATION2,3,455,0.5207555651484461,BLACK,1,0.65,BLACK,TRUE,WHITE,0.7060504000000947,FALSE,INCORRECT
2,AUTOMATION2,3,456,0.4358986952989225,WHITE,1,0.65,BLACK,FALSE,WHITE,0.5598025999988749,TRUE,CORRECT
2,AUTOMATION2,3,457,0.4815678836284062,WHITE,1,0.65,WHITE,TRUE,BLACK,1.4300247999999556,FALSE,INCORRECT
2,AUTOMATION2,3,458,0.4637586099119142,WHITE,1,0.65,WHITE,TRUE,BLACK,0.958886700000221,FALSE,INCORRECT
2,AUTOMATION2,3,459,0.45699536932158513,WHITE,1,0.65,WHITE,TRUE,WHITE,0.475215800001024,TRUE,CORRECT
2,AUTOMATION2,3,460,0.5264001062811714,BLACK,1,0.65,WHITE,FALSE,BLACK,0.5911952999995265,TRUE,CORRECT
2,AUTOMATION2,3,461,0.4696553229137164,WHITE,1,0.65,WHITE,TRUE,WHITE,0.44324240000059945,TRUE,CORRECT
2,AUTOMATION2,3,462,0.5475657662326793,BLACK,1,0.65,BLACK,TRUE,BLACK,1.1037030999996205,TRUE,CORRECT
2,AUTOMATION2,3,463,0.5578139792600715,BLACK,1,0.65,WHITE,FALSE,WHITE,0.5821986000009929,FALSE,INCORRECT
2,AUTOMATION2,3,464,0.5628195114185733,BLACK,1,0.65,WHITE,FALSE,BLACK,0.7845847999997204,TRUE,CORRECT
2,AUTOMATION2,3,465,0.5386761197991932,BLACK,1,0.65,BLACK,TRUE,BLACK,0.532468900000822,TRUE,CORRECT
2,AUTOMATION2,3,466,0.4633761013446148,WHITE,1,0.65,WHITE,TRUE,WHITE,0.4699173000008159,TRUE,CORRECT
2,AUTOMATION2,3,467,0.5566189968737256,BLACK,1,0.65,BLACK,TRUE,BLACK,0.574277699999584,TRUE,CORRECT
2,AUTOMATION2,3,468,0.5443711677593706,BLACK,1,0.65,WHITE,FALSE,BLACK,0.9408913000006578,TRUE,CORRECT
2,AUTOMATION2,3,469,0.5750917027450713,BLACK,1,0.65,BLACK,TRUE,BLACK,0.6595170999989932,TRUE,CORRECT
2,AUTOMATION2,3,470,0.540293636569386,BLACK,1,0.65,BLACK,TRUE,WHITE,0.7643451000003552,FALSE,INCORRECT
2,AUTOMATION2,3,471,0.531890259864489,BLACK,1,0.65,WHITE,FALSE,BLACK,0.9341676000003644,TRUE,CORRECT
2,AUTOMATION2,3,472,0.449212972601849,WHITE,1,0.65,BLACK,FALSE,WHITE,0.5689982000003511,TRUE,CORRECT
2,AUTOMATION2,3,473,0.55555123825117,BLACK,1,0.65,BLACK,TRUE,BLACK,0.4977713999996922,TRUE,CORRECT
2,AUTOMATION2,3,474,0.5452527014040781,BLACK,1,0.65,WHITE,FALSE,WHITE,0.6818438999998762,FALSE,INCORRECT
2,AUTOMATION2,3,475,0.5270788149491371,BLACK,1,0.65,WHITE,FALSE,WHITE,0.661809400000493,FALSE,INCORRECT
2,AUTOMATION2,3,476,0.4706876628804143,WHITE,1,0.65,WHITE,TRUE,WHITE,2.5570944999999483,TRUE,CORRECT
2,AUTOMATION2,3,477,0.5457234652799425,BLACK,1,0.65,BLACK,TRUE,BLACK,0.6243298000008508,TRUE,CORRECT
2,AUTOMATION2,3,478,0.5586448373001843,BLACK,1,0.65,BLACK,TRUE,BLACK,0.7041461000007985,TRUE,CORRECT
2,AUTOMATION2,3,479,0.5463459379112828,BLACK,1,0.65,WHITE,FALSE,BLACK,0.5346475999995164,TRUE,CORRECT
2,AUTOMATION2,3,480,0.5395052157668173,BLACK,1,0.65,WHITE,FALSE,BLACK,0.48215630000049714,TRUE,CORRECT
2,AUTOMATION2,3,481,0.5364974901139528,BLACK,1,0.65,BLACK,TRUE,BLACK,0.7479683000001387,TRUE,CORRECT
2,AUTOMATION2,3,482,0.4722372588711172,WHITE,1,0.65,BLACK,FALSE,WHITE,1.0896247000000585,TRUE,CORRECT
2,AUTOMATION2,3,483,0.4452515257542323,WHITE,1,0.65,BLACK,FALSE,BLACK,1.0812236000001576,FALSE,INCORRECT
2,AUTOMATION2,3,484,0.530392643208248,BLACK,1,0.65,BLACK,TRUE,WHITE,1.2488740000007963,FALSE,INCORRECT
2,AUTOMATION2,3,485,0.5323931515697427,BLACK,1,0.65,WHITE,FALSE,WHITE,0.4597582999995211,FALSE,INCORRECT
2,AUTOMATION2,3,486,0.4673813792038565,WHITE,1,0.65,WHITE,TRUE,WHITE,0.9456659000006766,TRUE,CORRECT
2,AUTOMATION2,3,487,0.5383841985619552,BLACK,1,0.65,WHITE,FALSE,WHITE,2.209060999999565,FALSE,INCORRECT
2,AUTOMATION2,3,488,0.4813286629426065,WHITE,1,0.65,BLACK,FALSE,WHITE,0.5017872999997053,TRUE,CORRECT
2,AUTOMATION2,3,489,0.4436644096899707,WHITE,1,0.65,WHITE,TRUE,WHITE,0.5023951999992278,TRUE,CORRECT
2,AUTOMATION2,3,490,0.4619296300718533,WHITE,1,0.65,BLACK,FALSE,BLACK,0.5414557000003697,FALSE,INCORRECT
2,AUTOMATION2,3,491,0.5455976108420743,BLACK,1,0.65,BLACK,TRUE,BLACK,0.8720152000005328,TRUE,CORRECT
2,AUTOMATION2,3,492,0.4832650256568584,WHITE,1,0.65,BLACK,FALSE,WHITE,2.957151900000099,TRUE,CORRECT
2,AUTOMATION2,3,493,0.5429883746105506,BLACK,1,0.65,BLACK,TRUE,BLACK,0.5039224000011018,TRUE,CORRECT
2,AUTOMATION2,3,494,0.5257212813019068,BLACK,1,0.65,BLACK,TRUE,BLACK,2.2191962000015337,TRUE,CORRECT
2,AUTOMATION2,3,495,0.5480583832438068,BLACK,1,0.65,WHITE,FALSE,BLACK,0.7355129999996279,TRUE,CORRECT
2,AUTOMATION2,3,496,0.4664367369689134,WHITE,1,0.65,BLACK,FALSE,BLACK,1.1592695999988791,FALSE,INCORRECT
2,AUTOMATION2,3,497,0.4735155217360033,WHITE,1,0.65,WHITE,TRUE,WHITE,1.253217899999072,TRUE,CORRECT
2,AUTOMATION2,3,498,0.4709382854584875,WHITE,1,0.65,WHITE,TRUE,WHITE,0.45761339999990014,TRUE,CORRECT
2,AUTOMATION2,3,499,0.4646502074988457,WHITE,1,0.65,WHITE,TRUE,WHITE,0.35414529999980005,TRUE,CORRECT
2,AUTOMATION2,3,500,0.5475065310661553,BLACK,1,0.65,WHITE,FALSE,BLACK,1.6041212999989511,TRUE,CORRECT
2,AUTOMATION1,4,1,0.5368828937641726,BLACK,1,0.95,BLACK,TRUE,BLACK,1.063759199998458,TRUE,CORRECT
2,AUTOMATION1,4,2,0.5321015170336494,BLACK,1,0.95,WHITE,FALSE,BLACK,0.6964169000002585,TRUE,CORRECT
2,AUTOMATION1,4,3,0.4413571799567467,WHITE,1,0.95,WHITE,TRUE,WHITE,0.503546699999788,TRUE,CORRECT
2,AUTOMATION1,4,4,0.5476823199540635,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5172727000008308,TRUE,CORRECT
2,AUTOMATION1,4,5,0.5428490358929653,BLACK,1,0.95,BLACK,TRUE,WHITE,1.7635245000001305,FALSE,INCORRECT
2,AUTOMATION1,4,6,0.461401484828726,WHITE,1,0.95,WHITE,TRUE,WHITE,0.9296487999999954,TRUE,CORRECT
2,AUTOMATION1,4,7,0.5266085550432782,BLACK,1,0.95,BLACK,TRUE,WHITE,0.9662585999994916,FALSE,INCORRECT
2,AUTOMATION1,4,8,0.5567979791284905,BLACK,1,0.95,BLACK,TRUE,BLACK,0.8544645000001765,TRUE,CORRECT
2,AUTOMATION1,4,9,0.4761799067531051,WHITE,1,0.95,WHITE,TRUE,WHITE,1.7878717000003237,TRUE,CORRECT
2,AUTOMATION1,4,10,0.46492944716933665,WHITE,1,0.95,WHITE,TRUE,WHITE,1.096731300000101,TRUE,CORRECT
2,AUTOMATION1,4,11,0.517746229469262,BLACK,1,0.95,BLACK,TRUE,WHITE,1.0654207999996288,FALSE,INCORRECT
2,AUTOMATION1,4,12,0.5407557927233428,BLACK,1,0.95,BLACK,TRUE,BLACK,0.9804332000003342,TRUE,CORRECT
2,AUTOMATION1,4,13,0.4654918036633602,WHITE,1,0.95,WHITE,TRUE,WHITE,0.7829926000013074,TRUE,CORRECT
2,AUTOMATION1,4,14,0.5493254705710717,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5913463999986561,TRUE,CORRECT
2,AUTOMATION1,4,15,0.4500397857629352,WHITE,1,0.95,WHITE,TRUE,WHITE,0.89977429999999,TRUE,CORRECT
2,AUTOMATION1,4,16,0.5212845970715236,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5327644999997574,TRUE,CORRECT
2,AUTOMATION1,4,17,0.5443718821358752,BLACK,1,0.95,BLACK,TRUE,BLACK,1.8042380999995655,TRUE,CORRECT
2,AUTOMATION1,4,18,0.4629153179783248,WHITE,1,0.95,BLACK,FALSE,WHITE,0.976082299999689,TRUE,CORRECT
2,AUTOMATION1,4,19,0.4468844670105868,WHITE,1,0.95,WHITE,TRUE,WHITE,0.8372588000001997,TRUE,CORRECT
2,AUTOMATION1,4,20,0.4436943669865293,WHITE,1,0.95,WHITE,TRUE,WHITE,0.8777871999991476,TRUE,CORRECT
2,AUTOMATION1,4,21,0.4370152381243146,WHITE,1,0.95,WHITE,TRUE,WHITE,1.5408748999998352,TRUE,CORRECT
2,AUTOMATION1,4,22,0.5442741873209085,BLACK,1,0.95,BLACK,TRUE,BLACK,0.6092793999996502,TRUE,CORRECT
2,AUTOMATION1,4,23,0.4496802377067435,WHITE,1,0.95,WHITE,TRUE,WHITE,1.6032262000007904,TRUE,CORRECT
2,AUTOMATION1,4,24,0.5421910348210863,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5393777999997837,TRUE,CORRECT
2,AUTOMATION1,4,25,0.449534682355904,WHITE,1,0.95,WHITE,TRUE,WHITE,0.6004584000002069,TRUE,CORRECT
2,AUTOMATION1,4,26,0.4499554595874335,WHITE,1,0.95,WHITE,TRUE,BLACK,1.032256000000416,FALSE,INCORRECT
2,AUTOMATION1,4,27,0.47276055984827026,WHITE,1,0.95,WHITE,TRUE,BLACK,0.6627123999987816,FALSE,INCORRECT
2,AUTOMATION1,4,28,0.4816220984351806,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5857485000015004,TRUE,CORRECT
2,AUTOMATION1,4,29,0.4810148793471776,WHITE,1,0.95,WHITE,TRUE,BLACK,0.5594127999993361,FALSE,INCORRECT
2,AUTOMATION1,4,30,0.4506451895972261,WHITE,1,0.95,WHITE,TRUE,WHITE,0.562214399998993,TRUE,CORRECT
2,AUTOMATION1,4,31,0.5472109584628453,BLACK,1,0.95,BLACK,TRUE,BLACK,0.6660757999998168,TRUE,CORRECT
2,AUTOMATION1,4,32,0.4887582088782147,WHITE,1,0.95,WHITE,TRUE,WHITE,0.6083048999989842,TRUE,CORRECT
2,AUTOMATION1,4,33,0.5398736802821391,BLACK,1,0.95,BLACK,TRUE,BLACK,0.7827072999989468,TRUE,CORRECT
2,AUTOMATION1,4,34,0.5436587725721588,BLACK,1,0.95,BLACK,TRUE,WHITE,0.9826162999997904,FALSE,INCORRECT
2,AUTOMATION1,4,35,0.5093597046917704,BLACK,1,0.95,BLACK,TRUE,BLACK,1.100911499999711,TRUE,CORRECT
2,AUTOMATION1,4,36,0.4520310636179036,WHITE,1,0.95,WHITE,TRUE,WHITE,0.7490823999996792,TRUE,CORRECT
2,AUTOMATION1,4,37,0.46260313085535193,WHITE,1,0.95,WHITE,TRUE,WHITE,4.396761899999547,TRUE,CORRECT
2,AUTOMATION1,4,38,0.5503453984596655,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5541333000001032,TRUE,CORRECT
2,AUTOMATION1,4,39,0.4741331360668156,WHITE,1,0.95,WHITE,TRUE,WHITE,1.8278293000003032,TRUE,CORRECT
2,AUTOMATION1,4,40,0.4610744383872562,WHITE,1,0.95,WHITE,TRUE,WHITE,5.091587299999446,TRUE,CORRECT
2,AUTOMATION1,4,41,0.5300099048749916,BLACK,1,0.95,BLACK,TRUE,WHITE,2.955558599998767,FALSE,INCORRECT
2,AUTOMATION1,4,42,0.5182333698826359,BLACK,1,0.95,WHITE,FALSE,BLACK,1.127792799999952,TRUE,CORRECT
2,AUTOMATION1,4,43,0.5468715297032242,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5529327000003832,TRUE,CORRECT
2,AUTOMATION1,4,44,0.5476539393717,BLACK,1,0.95,WHITE,FALSE,BLACK,0.6598930000000109,TRUE,CORRECT
2,AUTOMATION1,4,45,0.5532077990198587,BLACK,1,0.95,BLACK,TRUE,BLACK,0.7253265999988798,TRUE,CORRECT
2,AUTOMATION1,4,46,0.533086756064829,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5920349999996688,TRUE,CORRECT
2,AUTOMATION1,4,47,0.5330875221202499,BLACK,1,0.95,BLACK,TRUE,WHITE,0.6958102000007784,FALSE,INCORRECT
2,AUTOMATION1,4,48,0.4601293727070523,WHITE,1,0.95,WHITE,TRUE,WHITE,0.589822699999786,TRUE,CORRECT
2,AUTOMATION1,4,49,0.5485134528824096,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5119503000005352,TRUE,CORRECT
2,AUTOMATION1,4,50,0.4837856223454542,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5405306000011478,TRUE,CORRECT
2,AUTOMATION1,4,51,0.446552914466532,WHITE,1,0.95,WHITE,TRUE,WHITE,0.7923639000000549,TRUE,CORRECT
2,AUTOMATION1,4,52,0.4757903998446622,WHITE,1,0.95,WHITE,TRUE,WHITE,2.137707199999568,TRUE,CORRECT
2,AUTOMATION1,4,53,0.4522943071325077,WHITE,1,0.95,WHITE,TRUE,WHITE,0.856984599999123,TRUE,CORRECT
2,AUTOMATION1,4,54,0.5074216124681566,BLACK,1,0.95,BLACK,TRUE,WHITE,0.8126721999997244,FALSE,INCORRECT
2,AUTOMATION1,4,55,0.5337903655273328,BLACK,1,0.95,BLACK,TRUE,BLACK,1.417367699999886,TRUE,CORRECT
2,AUTOMATION1,4,56,0.4682024310613755,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5902365999991162,TRUE,CORRECT
2,AUTOMATION1,4,57,0.4613120020308788,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5819838000006712,TRUE,CORRECT
2,AUTOMATION1,4,58,0.5431178178886302,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5600144999989425,TRUE,CORRECT
2,AUTOMATION1,4,59,0.447059615679937,WHITE,1,0.95,WHITE,TRUE,WHITE,1.0149679000005565,TRUE,CORRECT
2,AUTOMATION1,4,60,0.4452172295771452,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5599199000007502,TRUE,CORRECT
2,AUTOMATION1,4,61,0.5443310618655809,BLACK,1,0.95,WHITE,FALSE,BLACK,0.5605428999988362,TRUE,CORRECT
2,AUTOMATION1,4,62,0.5246193284893417,BLACK,1,0.95,BLACK,TRUE,WHITE,0.8696478000001662,FALSE,INCORRECT
2,AUTOMATION1,4,63,0.5343868704601314,BLACK,1,0.95,BLACK,TRUE,WHITE,0.6674531999997271,FALSE,INCORRECT
2,AUTOMATION1,4,64,0.47594108235035554,WHITE,1,0.95,WHITE,TRUE,WHITE,2.144126099999994,TRUE,CORRECT
2,AUTOMATION1,4,65,0.44367800225763193,WHITE,1,0.95,WHITE,TRUE,WHITE,1.7466153000004851,TRUE,CORRECT
2,AUTOMATION1,4,66,0.5360865435216102,BLACK,1,0.95,BLACK,TRUE,BLACK,0.6468600999996852,TRUE,CORRECT
2,AUTOMATION1,4,67,0.5573306639754273,BLACK,1,0.95,BLACK,TRUE,WHITE,1.1595732000005228,FALSE,INCORRECT
2,AUTOMATION1,4,68,0.5267822193889322,BLACK,1,0.95,BLACK,TRUE,WHITE,0.9723794000001362,FALSE,INCORRECT
2,AUTOMATION1,4,69,0.53094207045274,BLACK,1,0.95,BLACK,TRUE,BLACK,0.7941842999989603,TRUE,CORRECT
2,AUTOMATION1,4,70,0.4950938446047591,WHITE,1,0.95,WHITE,TRUE,WHITE,0.6926681000004464,TRUE,CORRECT
2,AUTOMATION1,4,71,0.45432224253321296,WHITE,1,0.95,WHITE,TRUE,WHITE,1.7833577999990666,TRUE,CORRECT
2,AUTOMATION1,4,72,0.45440681795348786,WHITE,1,0.95,WHITE,TRUE,WHITE,0.7689989999998943,TRUE,CORRECT
2,AUTOMATION1,4,73,0.48224092260109547,WHITE,1,0.95,WHITE,TRUE,WHITE,0.7554538000003959,TRUE,CORRECT
2,AUTOMATION1,4,74,0.5370989883146587,BLACK,1,0.95,BLACK,TRUE,BLACK,0.8643297999988135,TRUE,CORRECT
2,AUTOMATION1,4,75,0.42681602129462537,WHITE,1,0.95,WHITE,TRUE,WHITE,0.776985099999365,TRUE,CORRECT
2,AUTOMATION1,4,76,0.4670743308972528,WHITE,1,0.95,WHITE,TRUE,WHITE,0.6807109999990644,TRUE,CORRECT
2,AUTOMATION1,4,77,0.5295644859358197,BLACK,1,0.95,BLACK,TRUE,BLACK,2.7339180999988457,TRUE,CORRECT
2,AUTOMATION1,4,78,0.5388228707240313,BLACK,1,0.95,BLACK,TRUE,WHITE,1.4702865999988717,FALSE,INCORRECT
2,AUTOMATION1,4,79,0.5531817398856581,BLACK,1,0.95,BLACK,TRUE,WHITE,0.918774800000392,FALSE,INCORRECT
2,AUTOMATION1,4,80,0.5420102549088422,BLACK,1,0.95,BLACK,TRUE,WHITE,0.9112437999992836,FALSE,INCORRECT
2,AUTOMATION1,4,81,0.4519011502230813,WHITE,1,0.95,WHITE,TRUE,WHITE,0.6411318999998912,TRUE,CORRECT
2,AUTOMATION1,4,82,0.44944516320141903,WHITE,1,0.95,WHITE,TRUE,WHITE,0.6062858999994205,TRUE,CORRECT
2,AUTOMATION1,4,83,0.5166481806382589,BLACK,1,0.95,BLACK,TRUE,BLACK,0.756908300001669,TRUE,CORRECT
2,AUTOMATION1,4,84,0.4435967814184106,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5750149000014062,TRUE,CORRECT
2,AUTOMATION1,4,85,0.546674083810688,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5282544000001508,TRUE,CORRECT
2,AUTOMATION1,4,86,0.5515960884124097,BLACK,1,0.95,BLACK,TRUE,BLACK,0.7210055000014108,TRUE,CORRECT
2,AUTOMATION1,4,87,0.47666240264114096,WHITE,1,0.95,BLACK,FALSE,BLACK,0.698762899999565,FALSE,INCORRECT
2,AUTOMATION1,4,88,0.5392870229347652,BLACK,1,0.95,BLACK,TRUE,BLACK,0.6792699999987235,TRUE,CORRECT
2,AUTOMATION1,4,89,0.4898656065623304,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5059992999995302,TRUE,CORRECT
2,AUTOMATION1,4,90,0.444929800431019,WHITE,1,0.95,WHITE,TRUE,WHITE,0.583737500001007,TRUE,CORRECT
2,AUTOMATION1,4,91,0.5372769382164609,BLACK,1,0.95,WHITE,FALSE,BLACK,0.8005667000015819,TRUE,CORRECT
2,AUTOMATION1,4,92,0.468674459236311,WHITE,1,0.95,WHITE,TRUE,WHITE,0.7236785000004602,TRUE,CORRECT
2,AUTOMATION1,4,93,0.5485098843950992,BLACK,1,0.95,BLACK,TRUE,BLACK,0.5469297999989067,TRUE,CORRECT
2,AUTOMATION1,4,94,0.4569337293272315,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5444384999991598,TRUE,CORRECT
2,AUTOMATION1,4,95,0.44588875885825313,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5818984999987151,TRUE,CORRECT
2,AUTOMATION1,4,96,0.5229673803616919,BLACK,1,0.95,BLACK,TRUE,WHITE,0.54090129999895,FALSE,INCORRECT
2,AUTOMATION1,4,97,0.4493026926149131,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5618075000002136,TRUE,CORRECT
2,AUTOMATION1,4,98,0.4513100236751706,WHITE,1,0.95,WHITE,TRUE,WHITE,0.6042209999995976,TRUE,CORRECT
2,AUTOMATION1,4,99,0.4647297840185826,WHITE,1,0.95,WHITE,TRUE,WHITE,0.5273249999991094,TRUE,CORRECT
2,AUTOMATION1,4,100,0.44373955429695366,WHITE,1,0.95,WHITE,TRUE,WHITE,0.4575271000012435,TRUE,CORRECT
2,AUTOMATION1,4,101,0.5243137889311862,BLACK,1,0.95,BLACK,TRUE,WHITE,0.5347160000001168,FALSE,INCORRECT
2,AUTOMATION1,4,102,0.5362101505354518,BLACK,1,0.95,BLACK,TRUE,BLACK,1.0847967000008794,TRUE,CORRECT
